article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
terras2010	Terras, Melissa	2010	DH2010 Plenary: Present, Not Voting: Digital Humanities in the Panopticon.	Digital Humanities			0
terras2013	Terras, Melissa | Nyhan, Julianne | Vanhoutte, Edward	2013	Defining Digital Humanities: a Reader				0
testbed2003	No author provided	2003	Emulation: context and current status	Digital Preservation Testbed			0
texttiles2010	Giacommetti, Alejandro	n.d.	TextTiles Browser				0
thacker2004	Thacker, Eugene	2004	Biomedia				0
thacker2008	Thacker, Eugene	2008	Biophilosophy for the 21st Century	Critical Digital Studies: A Reader			0
thacker2010	Thacker, Eugene	2010	After Life				0
thaler2008a	Thaler, Richard | Sunstein, Cass	2008	Easy Does It: How To Make Lazy People Do the Right Thing	The New Republic			0
thaler2008b	Thaler, Richard | Sunstein, Cass	2008	Nudge: Improving Decisions About Health, Wealth, and Happiness				0
thaller1991	Thaller, Manfred	1991	The Historical Workstation Project	Computers and the Humanities			0
thaller2004	Thaller, Manfred	2004	Digital Manuscripts as Base Line for Dynamic Editions	Linguistica Computazionale			0
thaller2012	Thaller, Manfred	2012	Controversies Around the Digital Humanities: An Agenda.	Historical Social Research			0
thames2009	Jansen, Leo | Luijten, Hans | Bakker, Nienke	2009	Vincent van Gogh — The Letters. The Complete Illustrated and Annotated Edition				0
tharp2009	Tharp, D.S.	2009	Kindle owners…or to help sell Kindle?	Post on Amazon.com Customer Reviews of Ur			0
thatcamp2012	THATCamp Participants	2012	THATCamp (The Humanities and Technology Camp) Theory	THATCamp			0
theater2011	The Electronic Disturbance Theater	2011	The Electronic Disturbance Theater at USC.				0
theimer2012	Theimer, Kate	2012	Weblog comment	Two Meanings of Archival Silences and Their Implications: ArchivesNext			0
theis2008	Theis, Paul	2008	Good, reminded me of another book.	Post on Amazon.com Customer Reviews of Fahrenheit 451			0
thelwall2005	Thelwall, Mike	2005	Creating and using Web corpora	International Journal of Corpus Linguistics			0
thibodeau2002	Thibodeau, Kenneth T.	2002	Overview of Technological Approaches to Digital Preservation and Challenges in Coming Years.	The State of Digital Preservation: An International Perspective.			0
thierstein2009	Thierstein, J.	2009	Education in the Digital Age	EDUCAUSE Review			0
thomas1964	Thomas, Roy	1964	Letter to Stan Lee and Jack Kirby	The Fantastic Four #22			0
thomas1981	Thomas, F. | Johnston, O.	1981	Disney animation, the illusion of life				0
thomas1998	Thomas, Selma	1998	Mediated Realities: A Media Perspective.	The Virtual and the Real: Media in the Museum			0
thomas1999	Thomas, William G.	1999	Remarks at the Presidential Sites and Libraries Conference at the George Bush Presidential Library, College Station, Texas				0
thomas2007a	Thomas, Julia	2007	Getting the Picture: Word and Image in the Digital Archive	European Journal of English Studies			0
thomas2007b	Thomas, Susan	2007	Paradigm Workbook on Digital Private Papers				0
thomas2008	Thomas, E. | Gillespie, D.	2008	Weaving Together Undergraduate Research, Mentoring of Junior Faculty, and Assessment: The Case of an Interdisciplinary Program	Innovative Higher Education			0
thomas2011	Thomas, William G.	2006	Railroads and the Making of Modern America				0
thompson1908	Thompson, Frank Charles	1908	The Thompson Chain Reference Bible				0
thompson1995	Thompson, John	1995	The Media and Modernity				0
thorisson2002	Thórisson, K.R.	2002	Natural turn-taking needs no manual: Computational theory and model, from perception to action	Multimodality in language speech systems			0
thorne-murphy2010	Thorne-Murphy, Leslie	2010	Re-authorship: Authoring, Editing, and Coauthoring the Transatlantic Publications of Charlotte M. Yonge’s Aunt Charlotte’s Stories of Bible History	Book History			0
thornton1996	Thornton, Tamara Plakins	1996	Handwriting in America: A Cultural History				0
thrapp1991	Thrapp, Dan	1991	Encyclopedia of Frontier Biography.				0
thrift2007	Thrift, Nigel	2007	Non-Representational Theory				0
thurmair1990	Thurmair, G.	1990	METAL: Computer Integrated Translation	Proceedings of the Workshop on Machine Translation			0
thurmair2003	Thurmair, G.	2003	Making Term Extraction Tools Usable.	Proceedings of EAMT-CLAW			0
thurrott2007	Thurrott, P.	2007	Kindle vs iPod.	poeticcode			0
thurrott2010	Thurrott, P.	2010	Amazon Kindle review.	Paul Thurrott’s Supersite for Windows.			0
tibbo2003	Tibbo, H.R.	2003	Primarily History in America: How U.S. Historians Search for Primary Materials at the Dawn of the Digital Age	The American Archivist			0
tichi1987	Tichi, Celia	1987	Opportunity: Imagination Ex Machina I.	Shifting Gears: Technology, Literature, Culture in Modernist America			0
tidwell2002	Tidwell, Lisa Collins | Walther, Joseph B.	2002	Computer-Mediated Communication Effects on Disclosure, Impressions, and Interpersonal Evaluations: Getting to Know One Another a Bit at a Time	Human Communication Research			0
tiedemann2011	Tiedemann, Jörg	2011	Bitext Alignment (series: Synthesis Lectures on Human Language Technologies)				0
tilkov2007	Tilkov, S.	2007	A Brief Introduction to REST				0
tillot1972	Tillot, P.M.	1972	Sources of Inaccuracy in the 1851 and 1861 Censuses	Nineteenth-Century Society: Essays in the Use of Quantitative Methods for the Study of Social Data			0
times1944	New York Times	1944	Kemmerer Urges A Gold Standard.	New York Times			0
times2011	Times Higher Education	n.d.	Google leads search for humanities PhD graduates	Times Higher Education			0
timmons2010	Timmons, Matthew	2010	The New Poetics				0
tlg2011	University of California Press	2011	Thesaurus Linguae Gracae (TLG)				0
tmkoczy2006	Tmkoczy, Jernej | Turk, Ziga | Stankovski, Vlado	2006	A Grid-Based Architecture for Personalized Federation of Digital Libraries	Library Collections, Acquisitions, and Technical Services			0
toates2001	Toates, F.	2001	Biological Psychology An Integrative Approach				0
tofts1998	Tofts, Darren	1998	Memory Trade: a Prehistory of Cyberculture				0
tognini2001	Tognini-Bonelli, E.	2001	Corpus linguistics at work				0
tokunaga2006	Tokunaga, T.	2006	Infrastructure for standardization of asian languages resources	Proceedings of the COLING/ACL 2006			0
tokunaga2008	Tokunaga, Takenobu | Huang, Chu-Ren | Lee, Sophia Yat Mei	2008	Asian language resources: the state-of-the-art	Language Resources and Evaluation			0
tolva1993	Tolva, John	1993	Ut Pictura Hyperpoesis: Spatial Form, Visuality, and the Digital Word				0
tomasula2009	Tomasula, S.	2009	TOC: A New Media Novel				0
tomaszek2008	Tomaszek, Patricia	2008	Conference Review: Reading Digital Literature at Brown University, October 4-7, 2007.	Digital Humanities Quarterly			1
toms2005	Toms, E.G. | Flora, N.	2005	From Physical To Digital Humanities Library: Designing the Humanities Scholar’s Workbench	Mind Technologies: Humanities Computing and the Canadian Academic Community			0
toms2008	Toms, E.G. | O'Brien, Heather L.	2008	Understanding the Information and Communication Technology Needs of the E-Humanist	Journal of Documentation			0
tong2001	Tong, R.	2001	An Operational System for Detecting and Tracking Opinions in Online Discussions	Working Notes of the SIGIR Workshop on Operational Text Classification			0
toomer1988	Toomer, Jean	1988	Cane				0
toomey1990	Toomey, W.	1990	Adventure Map 2				0
toro1944	Toro, Alfonso	1944	La familia Carvajal: Estudio histórico sobre los judíos y la Inquisición de la Nueva España en el siglo XVI				0
torres2007	Torres, L.	2007	In the Contact Zone: Code-Switching Strategies by Latino/a Writers.	MELUS			0
torres2008	Torres, Rui	2008	PO.EX: Poesia Experimental Portuguesa: Cadernos e Catálogos				0
torres2010	Torres, Rui	2010	Preservación y diseminación de la literatura electrónica: por un archivo digital de literatura experimental	Arizona Journal of Hispanic Cultural Studies			0
torres2012a	Torres, Rui	2012	Visuality and Material Expressiveness in Portuguese Experimental Poetry	Journal of Artists' Books			0
torres2012b	Torres, Rui	2012	The dead must be killed once again: Plagiotropia as Critical Literary Practice	Electronic Book Review			0
torres2013	Torres, Rui	2013	PO.EX: A Digital Archive of Portuguese Experimental Literature				0
torresandportela2012	Torres, Rui | Portela, Manuel	2002	A Bibliography of Portuguese Experimental Poetry	Journal of Artists' Books			0
tos084	Lee, Stan | Kirby, Jack	1966	The Super-Adaptoid!	Tales of Suspense #84			0
tosca2000	Tosca, S.P.	2000	A Pragmatics of Links,	Journal of Digital Information			0
tosca2003	Tosca, Susana	2003	The Quest Problem in Computer Games	Proceedings of the First International Conference on Technologies for Interactive Digital Storytelling and Entertainment TIDSE ’03			0
toselli2007	Toselli, Alejandro | Romero, Veronica | Vidal, Enrique	2007	Viterbi Based Alignment Between Text Images and Their Transcripts	Proceedings of the Workshop on Language Technology for Cultural Heritage Data			0
toton2009	Toton, Sarah	2009	Teaching and Learning from the U.S. South in Global Contexts: A Case Study of Southern Spaces and Southcomb	Digital Humanities Quarterly			1
toutanova2002a	Toutanova, Kristina | Moore, Robert C.	2002	A note on undetected typing errors	Proceedings of the 40th Annual Meeting of the Association for Computational Linguistics (ACL 2002)			0
toutanova2002b	Toutanova, Kristina | Moore, Robert C.	2002	Pronunciation Modeling for Improved Spelling Correction	Proceedings of the 40th Annual Meeting of the Association for Computational Linguistics (ACL 2002)			0
toutanova2005	Toutanova, Kristina | Manning, Christopher D. | Flickinger, Dan | Oepen, Stephan	2005	Stochastic HPSG Parse disambiguation using the Redwoods corpus	Research on Language and Computation			0
traum1992	Traum, D.R. | Hinkelman, E.A.	1992	Conversation acts in task-oriented spoken dialogue	Computational Intelligence			0
traum2000_20q	Traum, D.R.	2000	20 Questions for dialogue act taxonomies	Journal of Semantics			0
traum2004	Traum, D.	2004	Issues in multi-party dialogues	Advances in agent communication			0
travitsky2009	Travitsky, Betty S. | Prescott, Anne Lake	2009	Studying and Editing Early Modern Englishwomen: Then and Now.	Women Editing/Editing Women: Early Modern Women Writers and the New Textualism			0
trettien2010	Trettien, Whitney Anne	2010	Digital Humanities vs. the Digital Humanist.				0
trettien2011	Trettien, W.	2011	Reply to @samplereality	Twitter			0
trillin1998	Trillin, C.	1998	The Trouble with Transcripts	Time			0
trimbur1989	Trimbur, John	1989	Consensus and Difference in Collaborative Learning	College English			0
tringali2009	Tringali, Joseph	2009	Scribblenauts Postmortem	Game Developer Magazine			0
trippel2006	Trippel, T.	2006	The lexicon graph model: A generic model for multimodal lexicon development				0
tronstad2001	Tronstad, Ragnhild	2001	Semiotic and Nonsemiotic MUD Performance	Computational Semiotics for Games and New Media			0
trotsky1971	Trotsky, Leon	1971	Literature & Revolution				0
truran2007	Truran, Mark | Golding, James | Ashman, Helen	2007	Autonomous Authoring Tools for Hypertext.	ACM Computing Surveys			0
tsarkov2006	Tsarkov, D. | Horrocks, I.	2006	FaCT++ Description Logic Reasoner: System Description	Proceedings of the International Joint Conference on Automated Reasoning			0
tsuchiya2005	Tsuchiya, Masatoshi | Utsuro, Takehito | Matsuyoshi, Suguru | Sato, Satoshi | Nakagawa, Seiichi	2005	A corpus for classifying usages of Japanese compound functional expressions	Proceedings of the 10th Conference of the Pacific Association for Computational Linguistics			0
tsuchiya2006	Tsuchiya, Masatoshi | Utsuro, Takehito | Matsuyoshi, Suguru | Sato, Satoshi | Nakagawa, Seiichi	2006	Development and Analysis of An Example Database of Japanese Compound Functional Expressions	Transactions of Information Processing Society of Japan			0
tsur1992	Tsur, Reuven	1992	What Makes Sound Patterns Expressive?: the Poetic Mode of Speech Perception				0
tsurumaru1986	Tsurumaru, Hiroaki | Hitaka, Toru | Yoshida, Sho	1986	An attempt to automatic thesaurus construction from an ordinary Japanese language dictionary	Proceedings of the 11th International Coference on Computational linguistics			0
tsuruoka2003	Tsuruoka, Y. | Tsujii, J.	2003	Probabilistic Term Variant Generator for Biomedical Terms	Proceedings of ACM SIGIR			0
tuana2001	Tuana, N.	2001	Material Locations : An Interactionist Alternative to Realism/Social Constuctivism,	Engendering Rationalities			0
tuchman1989	Tuchman, G. | Fortin, N. E.	1989	Edging Women Out: Victorian Novelists, Publishers, and Social Change				0
tuchman2000	Tuchman, G.	2000	Historical Social Science: Methodologies, Methods, and Meanings	Handbook of Qualitative Research			0
tucker1995	Tucker, D.M. | Luu, P. | Pribram, K.H.	1995	Social and Emotional Self-regulation	Annals of the New York Academy of Sciences			0
tufekci2008	Tufekci, Zeynep	2008	Can You See Me Now? Audience and Disclosure Regulation in Online Social Network Sites	Bulletin of Science, Technology and Society			0
tufis1998	Tufis, D. | Ide, N. | Erjavec, T.	1998	Standardized Specifications, Development and Assessment of Large Morpho-Lexical Resources for Six Central and Eastern European Languages	Proceedings LREC '1998			0
tufis2000	Tufis, D.	2000	Using a Large Set of Eagles-compliant Morpho-Syntactic Descriptors as a Tagset for Probabilistic Tagging	Proceedings LREC '2000			0
tufis2002a	Tufis, D.	2002	A Cheap and Fast Way to Build Useful Translation Lexicons	Proceedings of the 19th International Conference on Computational Linguistics, COLING2002			0
tufis2002b	Tufis, D. | Barbu, A. M.	2002	Revealing Translators Knowledge: Statistical Methods in Constructing Practical Translation Lexicons for Language and Speech Processing	International Journal of Speech Technology			0
tufis2003	Tufis, D. | Barbu, A. M. | Ion, R.	2003	TREQ-AL: A Word Alignment System with Limited Language Resources	roceedings of the HLT-NAACL 2003 Workshop on Building and Using Parallel Texts: Data Driven Machine Translation and Beyond			0
tufis2004	Tufis, Dan | Ion, Radu | Ide, Nancy	2004	Fine-Grained Word Sense Disambiguation Based on Parallel Corpora, Word Alignment, Word Clustering and Aligned Wordnets	Proceedings of the Twentieth International Conference on Computational Linguistics			0
tufisyyy_cor	Tufis, D. | Barbu, M. | Patrascu, V. | Rotariu, G. | Popescu, C.	n.d.	Corpora and Corpus-Based Morpho-Lexical Processing	Recent Advances in Romanian Language Technology			0
tufte1998	Tufte, Edward Rolf	1998	Visual Explanations: Images and Quantities, Evidence and Narrative				0
tukey1949	Tukey, J. w.	1949	Comparing Individual Means in the Analysis of Variance.	Biometrics			0
